,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
11716,-120.87,35.41,16.0,2168.0,444.0,782.0,374.0,3.0187,NEAR OCEAN,278100.0
11717,-121.87,37.22,17.0,2825.0,365.0,1052.0,345.0,8.0595,<1H OCEAN,485000.0
11718,-118.24,33.96,44.0,1338.0,366.0,1765.0,388.0,1.7778,<1H OCEAN,109900.0
11719,-121.46,38.53,37.0,2745.0,588.0,1607.0,556.0,1.8007,INLAND,65400.0
11720,-122.39,37.76,52.0,3390.0,691.0,1645.0,596.0,3.7051,NEAR BAY,253700.0
11721,-122.41,37.74,47.0,1728.0,398.0,1178.0,315.0,3.2813,NEAR BAY,229600.0
11722,-122.41,37.74,52.0,1842.0,339.0,1032.0,357.0,5.5563,NEAR BAY,250800.0
11723,-122.26,37.38,28.0,1103.0,164.0,415.0,154.0,7.8633,NEAR OCEAN,500001.0
11724,-121.32,38.02,26.0,2851.0,533.0,1544.0,499.0,3.5379,INLAND,99100.0
11725,-117.68,34.07,32.0,1775.0,314.0,1067.0,302.0,4.0375,INLAND,121300.0
11726,-122.03,37.37,41.0,2123.0,425.0,1032.0,435.0,4.6957,<1H OCEAN,284800.0
11727,-119.3,36.57,32.0,728.0,,461.0,149.0,3.0156,INLAND,109100.0
11728,-117.27,33.02,21.0,2144.0,340.0,928.0,344.0,5.797999999999999,NEAR OCEAN,286100.0
11729,-121.88,36.96,18.0,4910.0,817.0,1971.0,773.0,5.8325,NEAR OCEAN,308800.0
11730,-122.02,37.4,35.0,2348.0,531.0,1475.0,498.0,4.35,<1H OCEAN,261000.0
11731,-117.92,33.72,17.0,3318.0,502.0,1520.0,498.0,5.5501,<1H OCEAN,274200.0
11732,-122.41,37.66,37.0,694.0,188.0,658.0,225.0,4.6103,NEAR OCEAN,237500.0
11733,-118.2,34.05,40.0,1146.0,323.0,1354.0,321.0,1.9205,<1H OCEAN,121900.0
11734,-121.34,38.55,11.0,2838.0,498.0,1701.0,504.0,4.1447,INLAND,114000.0
11735,-122.43,37.75,52.0,2721.0,581.0,1043.0,519.0,3.7545,NEAR BAY,383700.0
11736,-117.93,33.77,36.0,3157.0,582.0,1842.0,561.0,4.5833,<1H OCEAN,190700.0
11737,-118.02,33.71,24.0,2598.0,443.0,1184.0,435.0,5.8623,<1H OCEAN,287800.0
11738,-118.02,34.12,36.0,1471.0,246.0,751.0,230.0,5.4555,INLAND,395100.0
11739,-118.22,33.81,41.0,726.0,166.0,602.0,183.0,3.7885,NEAR OCEAN,156900.0
11740,-119.45,36.16,27.0,2119.0,373.0,1268.0,345.0,2.8152,INLAND,106900.0
11741,-118.16,34.19,44.0,2195.0,449.0,1377.0,417.0,3.5887,<1H OCEAN,153500.0
11742,-117.7,33.59,11.0,8039.0,1717.0,3445.0,1571.0,4.1678,<1H OCEAN,190900.0
11743,-122.27,41.2,52.0,4513.0,985.0,1926.0,815.0,1.5923,INLAND,56000.0
11744,-122.57,37.98,49.0,2860.0,552.0,1178.0,522.0,4.625,NEAR BAY,355000.0
11745,-121.27,37.96,43.0,1624.0,448.0,1805.0,440.0,1.425,INLAND,61300.0
11746,-117.93,33.81,18.0,3291.0,587.0,1640.0,563.0,4.8981,<1H OCEAN,166300.0
11747,-120.41,34.86,15.0,978.0,187.0,407.0,182.0,4.375,<1H OCEAN,158000.0
11748,-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,<1H OCEAN,393800.0
11749,-117.14,34.01,26.0,7561.0,1051.0,2909.0,1012.0,7.2972,INLAND,269600.0
11750,-118.35,34.1,18.0,7432.0,2793.0,3596.0,2270.0,2.8036,<1H OCEAN,225000.0
11751,-122.13,37.45,41.0,3233.0,540.0,1251.0,506.0,6.6354,NEAR BAY,500001.0
11752,-122.26,37.83,51.0,936.0,311.0,517.0,249.0,1.2852,NEAR BAY,150000.0
11753,-117.25,33.22,19.0,2167.0,443.0,1654.0,435.0,3.5,<1H OCEAN,135800.0
11754,-117.64,34.08,33.0,1987.0,455.0,1369.0,475.0,2.4464,INLAND,122600.0
11755,-118.26,33.97,46.0,1295.0,351.0,1120.0,323.0,1.7121,<1H OCEAN,98200.0
11756,-118.08,33.86,26.0,778.0,173.0,539.0,186.0,3.2679,<1H OCEAN,236500.0
11757,-119.63,36.18,23.0,207.0,45.0,171.0,50.0,2.4286,INLAND,100000.0
11758,-121.01,38.73,7.0,6322.0,1046.0,2957.0,1024.0,4.7276,INLAND,197500.0
11759,-122.37,37.81,26.0,5416.0,1045.0,4531.0,962.0,2.7909,NEAR BAY,250000.0
11760,-117.79,33.69,16.0,3067.0,396.0,1275.0,372.0,8.7385,<1H OCEAN,340000.0
11761,-117.21,33.12,4.0,3261.0,689.0,926.0,561.0,4.3672,NEAR OCEAN,258900.0
11762,-122.54,37.74,42.0,2006.0,415.0,1230.0,435.0,4.1786,NEAR OCEAN,271100.0
11763,-122.0,37.97,27.0,2491.0,428.0,1171.0,431.0,5.1021,INLAND,202800.0
11764,-121.08,38.95,18.0,1931.0,380.0,1271.0,377.0,2.7463,INLAND,156100.0
11765,-118.83,34.18,23.0,5647.0,786.0,2050.0,738.0,6.3586,<1H OCEAN,348300.0
11766,-118.01,33.94,35.0,1323.0,235.0,807.0,247.0,4.2708,<1H OCEAN,174800.0
11767,-118.15,33.93,42.0,1839.0,346.0,1034.0,339.0,4.9808,<1H OCEAN,212300.0
11768,-118.26,33.78,27.0,1672.0,491.0,1723.0,462.0,2.0458,NEAR OCEAN,174500.0
11769,-122.28,37.99,28.0,3801.0,622.0,1654.0,571.0,4.375,NEAR BAY,193300.0
11770,-118.35,34.1,26.0,3977.0,1050.0,1720.0,935.0,3.358,<1H OCEAN,364500.0
11771,-119.32,36.25,21.0,1231.0,,609.0,206.0,2.8365,INLAND,90000.0
11772,-118.28,34.17,22.0,2664.0,651.0,1553.0,629.0,3.6354,<1H OCEAN,256300.0
11773,-122.01,37.18,37.0,3852.0,652.0,1534.0,567.0,5.8596,<1H OCEAN,318700.0
11774,-121.3,38.01,30.0,2547.0,485.0,1547.0,501.0,3.9939999999999998,INLAND,95500.0
11775,-119.77,36.44,26.0,1727.0,289.0,802.0,259.0,3.2083,INLAND,75000.0
11776,-122.03,37.54,6.0,2918.0,672.0,1911.0,639.0,4.1406,NEAR BAY,178200.0
11777,-121.03,37.68,27.0,1956.0,327.0,1004.0,307.0,3.7857,INLAND,110500.0
11778,-117.78,34.07,18.0,3610.0,772.0,2899.0,765.0,3.9784,INLAND,113500.0
11779,-122.11,37.7,29.0,1298.0,306.0,835.0,338.0,2.3274,NEAR BAY,170400.0
11780,-122.28,38.22,42.0,106.0,18.0,40.0,25.0,7.5197,NEAR BAY,275000.0
11781,-118.1,34.0,32.0,2122.0,591.0,1929.0,539.0,2.7311,<1H OCEAN,169300.0
11782,-118.16,33.84,36.0,2444.0,432.0,1199.0,424.0,4.1538,<1H OCEAN,218800.0
11783,-121.3,38.12,11.0,1792.0,252.0,767.0,263.0,7.6889,INLAND,229300.0
11784,-118.13,34.19,43.0,1621.0,365.0,1015.0,329.0,2.92,INLAND,242200.0
11785,-117.75,34.06,52.0,62.0,9.0,44.0,16.0,0.4999,INLAND,112500.0
11786,-118.21,34.05,28.0,950.0,357.0,1485.0,345.0,1.9271,<1H OCEAN,136400.0
11787,-121.91,37.3,31.0,616.0,131.0,185.0,107.0,3.625,<1H OCEAN,265000.0
11788,-122.4,40.58,43.0,1455.0,300.0,747.0,279.0,2.7857,INLAND,104200.0
11789,-117.72,34.05,31.0,2220.0,526.0,1662.0,472.0,2.7321,INLAND,104300.0
11790,-121.68,37.0,19.0,3754.0,588.0,1692.0,550.0,6.7644,<1H OCEAN,412600.0
11791,-118.39,34.03,28.0,1722.0,536.0,1161.0,481.0,3.2228,<1H OCEAN,232500.0
11792,-118.13,34.05,35.0,3229.0,616.0,1879.0,595.0,3.9531,<1H OCEAN,268400.0
11793,-122.09,37.99,19.0,3073.0,506.0,1773.0,493.0,5.4496,NEAR BAY,205400.0
11794,-118.43,34.2,28.0,3386.0,,2240.0,737.0,3.0221,<1H OCEAN,290100.0
11795,-121.91,37.44,19.0,2174.0,484.0,1645.0,484.0,5.0362,<1H OCEAN,255100.0
11796,-118.14,34.19,49.0,1678.0,277.0,737.0,287.0,3.7222,INLAND,237000.0
11797,-118.24,33.98,45.0,173.0,42.0,230.0,57.0,3.0724,<1H OCEAN,110700.0
11798,-121.54,39.33,27.0,720.0,150.0,359.0,138.0,2.5313,INLAND,61300.0
11799,-122.01,36.99,28.0,1321.0,240.0,652.0,239.0,4.9808,NEAR OCEAN,263100.0
11800,-122.33,40.57,16.0,2777.0,503.0,1432.0,500.0,2.5592,INLAND,75900.0
11801,-121.55,39.1,27.0,1783.0,441.0,1163.0,409.0,1.2857,INLAND,47000.0
11802,-118.14,34.01,46.0,1746.0,447.0,1296.0,392.0,2.3929,<1H OCEAN,156800.0
11803,-122.66,39.03,27.0,1446.0,329.0,594.0,255.0,1.165,INLAND,53300.0
11804,-122.55,37.79,32.0,2131.0,625.0,1229.0,572.0,2.9201,NEAR OCEAN,322200.0
11805,-117.24,32.85,18.0,3117.0,475.0,904.0,368.0,6.7587,NEAR OCEAN,388500.0
11806,-117.85,33.79,52.0,1963.0,430.0,1197.0,415.0,3.8929,<1H OCEAN,211000.0
11807,-118.6,37.39,19.0,2682.0,518.0,1134.0,399.0,3.2132,INLAND,166000.0
11808,-122.25,37.77,52.0,2650.0,566.0,1468.0,567.0,3.0161,NEAR BAY,215700.0
11809,-118.35,34.02,34.0,3978.0,1073.0,2725.0,1035.0,1.7622,<1H OCEAN,167900.0
11810,-117.66,33.46,26.0,2073.0,370.0,952.0,340.0,5.0877,<1H OCEAN,288100.0
11811,-118.32,33.8,29.0,3254.0,717.0,1593.0,680.0,4.0536,<1H OCEAN,285800.0
11812,-122.18,37.91,31.0,7200.0,876.0,2428.0,843.0,10.9405,NEAR BAY,500001.0
11813,-118.48,34.25,36.0,1951.0,395.0,1040.0,375.0,5.1619,<1H OCEAN,195300.0
11814,-118.2,33.79,25.0,2851.0,968.0,3744.0,906.0,2.0675,NEAR OCEAN,116700.0
11815,-118.44,34.07,21.0,730.0,263.0,965.0,224.0,2.0511,<1H OCEAN,350000.0
11816,-117.11,32.76,19.0,2188.0,616.0,1304.0,607.0,2.0852,NEAR OCEAN,114400.0
11817,-122.42,37.8,52.0,4079.0,1112.0,1466.0,1024.0,4.5913,NEAR BAY,500001.0
11818,-121.48,38.62,23.0,7709.0,1279.0,4147.0,1262.0,3.8272,INLAND,96600.0
11819,-117.08,32.71,27.0,2204.0,598.0,1656.0,521.0,1.4821,NEAR OCEAN,86200.0
11820,-118.22,34.06,34.0,1083.0,364.0,1132.0,338.0,2.2344,<1H OCEAN,153100.0
11821,-118.28,34.25,29.0,2559.0,,1886.0,769.0,2.6036,<1H OCEAN,162100.0
11822,-121.42,38.64,44.0,1728.0,367.0,1042.0,349.0,1.6033,INLAND,58500.0
11823,-118.22,34.04,43.0,798.0,308.0,1417.0,325.0,1.4189,<1H OCEAN,141700.0
11824,-121.24,36.33,13.0,1642.0,418.0,1534.0,388.0,3.1222,<1H OCEAN,125500.0
11825,-117.95,33.63,17.0,6745.0,1547.0,2688.0,1535.0,3.9917,<1H OCEAN,271600.0
11826,-119.02,35.43,39.0,2033.0,370.0,956.0,379.0,3.1736,INLAND,70700.0
11827,-121.02,39.27,52.0,3720.0,707.0,1424.0,609.0,3.2,INLAND,155000.0
11828,-119.15,34.83,6.0,8733.0,1600.0,2006.0,736.0,4.5724,INLAND,168400.0
11829,-118.26,33.94,45.0,1080.0,218.0,850.0,237.0,2.25,<1H OCEAN,93400.0
11830,-118.37,34.09,22.0,4247.0,1253.0,1766.0,1170.0,3.1517,<1H OCEAN,341700.0
11831,-118.35,33.95,28.0,4770.0,1328.0,3201.0,1196.0,2.681,<1H OCEAN,147700.0
11832,-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,4.9083,NEAR BAY,346800.0
11833,-121.29,36.9,17.0,3610.0,593.0,1734.0,559.0,5.8324,INLAND,374200.0
11834,-117.93,33.88,32.0,2458.0,359.0,967.0,409.0,7.2893,<1H OCEAN,293500.0
11835,-122.49,37.63,31.0,3109.0,621.0,1472.0,618.0,5.155,NEAR OCEAN,263900.0
11836,-118.36,33.87,19.0,2512.0,575.0,1275.0,544.0,4.9375,<1H OCEAN,293000.0
11837,-119.73,36.81,19.0,1699.0,356.0,994.0,368.0,2.7778,INLAND,79700.0
11838,-117.3,33.23,13.0,3619.0,791.0,1759.0,806.0,2.765,<1H OCEAN,98500.0
11839,-117.84,33.78,24.0,3817.0,787.0,1656.0,713.0,4.25,<1H OCEAN,248000.0
11840,-121.67,36.93,22.0,569.0,132.0,542.0,125.0,2.1875,<1H OCEAN,187500.0
11841,-117.66,35.6,14.0,1740.0,391.0,850.0,317.0,2.5812,INLAND,91700.0
11842,-118.26,33.92,40.0,1076.0,244.0,705.0,255.0,1.7986,<1H OCEAN,98900.0
11843,-122.73,41.76,19.0,2200.0,414.0,950.0,367.0,2.5357,INLAND,94200.0
11844,-120.81,38.74,29.0,2259.0,482.0,1099.0,463.0,2.3314,INLAND,121600.0
11845,-121.33,38.62,19.0,1853.0,415.0,772.0,397.0,2.2574,INLAND,135800.0
11846,-122.43,37.78,10.0,2380.0,843.0,1245.0,789.0,1.3062,NEAR BAY,220000.0
11847,-121.39,38.58,36.0,2019.0,369.0,878.0,356.0,2.8462,INLAND,93400.0
11848,-117.55,33.92,24.0,2807.0,501.0,1653.0,509.0,4.8167,INLAND,163300.0
11849,-121.9,36.6,45.0,2249.0,412.0,944.0,429.0,3.0625,NEAR OCEAN,260300.0
11850,-121.99,37.97,28.0,2839.0,428.0,1372.0,443.0,6.2135,INLAND,217200.0
11851,-118.42,34.18,31.0,2887.0,646.0,1626.0,637.0,3.6745,<1H OCEAN,335500.0
11852,-117.71,33.49,5.0,1680.0,254.0,617.0,231.0,8.583,<1H OCEAN,397700.0
11853,-123.37,39.43,32.0,2780.0,470.0,1281.0,479.0,3.588,<1H OCEAN,96000.0
11854,-118.9,34.18,14.0,2627.0,328.0,1121.0,328.0,7.0504,<1H OCEAN,333800.0
11855,-122.7,38.31,14.0,3155.0,580.0,1208.0,501.0,4.1964,<1H OCEAN,258100.0
11856,-118.13,34.1,26.0,3050.0,825.0,2153.0,772.0,3.1103,<1H OCEAN,214100.0
11857,-121.98,36.97,21.0,3349.0,737.0,1952.0,718.0,3.7273,NEAR OCEAN,251900.0
11858,-118.46,34.02,29.0,2329.0,833.0,1953.0,800.0,2.6639,<1H OCEAN,233300.0
11859,-117.19,32.77,16.0,3273.0,670.0,1305.0,671.0,4.1368,NEAR OCEAN,151000.0
11860,-117.29,33.24,5.0,3109.0,634.0,1823.0,578.0,3.1875,<1H OCEAN,153800.0
11861,-123.53,40.88,20.0,2680.0,599.0,918.0,345.0,2.2115,INLAND,75000.0
11862,-121.97,37.0,25.0,990.0,166.0,522.0,185.0,4.8269,NEAR OCEAN,272900.0
11863,-117.75,34.05,46.0,1480.0,358.0,1511.0,348.0,1.9718,INLAND,110600.0
11864,-122.53,37.98,32.0,2390.0,336.0,810.0,354.0,8.5759,NEAR BAY,500001.0
11865,-122.46,37.74,52.0,2180.0,326.0,856.0,326.0,5.3961,NEAR BAY,416900.0
11866,-117.78,34.11,23.0,7079.0,1381.0,3205.0,1327.0,3.0735,INLAND,212300.0
11867,-121.3,38.51,19.0,822.0,134.0,457.0,133.0,4.15,INLAND,157500.0
11868,-121.89,40.97,26.0,1183.0,276.0,513.0,206.0,2.225,INLAND,52000.0
11869,-118.23,33.95,37.0,2667.0,671.0,2865.0,683.0,0.6831,<1H OCEAN,87500.0
11870,-117.23,33.96,5.0,9179.0,1361.0,4573.0,1294.0,5.252999999999999,INLAND,163300.0
11871,-118.1,34.13,44.0,1917.0,265.0,754.0,257.0,12.4237,<1H OCEAN,500001.0
11872,-121.46,38.68,35.0,1299.0,254.0,705.0,245.0,2.8333,INLAND,103000.0
11873,-121.23,37.79,21.0,1922.0,373.0,1130.0,372.0,4.0815,INLAND,117900.0
11874,-118.19,33.85,30.0,3533.0,1061.0,2678.0,1033.0,2.2417,NEAR OCEAN,151900.0
11875,-121.34,38.59,22.0,3273.0,480.0,1151.0,463.0,8.05,INLAND,380000.0
11876,-117.09,32.98,23.0,1125.0,273.0,687.0,308.0,2.3182,<1H OCEAN,268800.0
11877,-122.24,37.83,52.0,2449.0,312.0,916.0,316.0,8.1194,NEAR BAY,471600.0
11878,-117.9,33.76,26.0,2678.0,702.0,3262.0,685.0,3.6953,<1H OCEAN,176800.0
11879,-121.3,37.96,52.0,1354.0,314.0,679.0,311.0,1.7788,INLAND,97400.0
11880,-118.61,34.17,19.0,5944.0,1345.0,2372.0,1250.0,3.8819,<1H OCEAN,328900.0
11881,-121.84,39.73,52.0,677.0,152.0,379.0,154.0,1.6797,INLAND,94800.0
11882,-122.41,38.07,20.0,4536.0,708.0,1812.0,701.0,6.0433,NEAR BAY,435900.0
11883,-123.21,39.13,27.0,1531.0,266.0,822.0,234.0,4.0469,<1H OCEAN,127400.0
11884,-121.69,36.52,15.0,4037.0,586.0,1596.0,557.0,8.0922,<1H OCEAN,390100.0
11885,-121.38,38.55,23.0,2790.0,430.0,1407.0,460.0,4.3288,INLAND,133700.0
11886,-117.07,32.61,22.0,5016.0,1331.0,3222.0,1196.0,2.1441,NEAR OCEAN,135500.0
11887,-118.42,34.27,35.0,674.0,153.0,808.0,173.0,2.6667,<1H OCEAN,147800.0
11888,-122.23,37.81,52.0,2315.0,292.0,861.0,258.0,8.8793,NEAR BAY,410300.0
11889,-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,NEAR OCEAN,93200.0
11890,-118.01,34.11,32.0,1978.0,536.0,826.0,470.0,2.5114,INLAND,212200.0
11891,-122.18,37.68,5.0,2087.0,407.0,840.0,401.0,5.4858,NEAR BAY,187800.0
11892,-115.88,32.93,15.0,208.0,49.0,51.0,20.0,4.0208,INLAND,32500.0
11893,-121.47,38.55,48.0,1091.0,403.0,926.0,336.0,1.1458,INLAND,65400.0
11894,-117.39,33.92,25.0,2886.0,583.0,2327.0,577.0,2.3851,INLAND,113700.0
11895,-119.76,36.77,38.0,3804.0,814.0,2142.0,816.0,2.1439,INLAND,60200.0
11896,-121.9,39.59,20.0,1465.0,278.0,745.0,250.0,3.0625,INLAND,93800.0
11897,-118.35,34.22,19.0,9259.0,1653.0,3963.0,1595.0,5.997000000000001,<1H OCEAN,228700.0
11898,-121.36,38.03,7.0,3461.0,859.0,1518.0,741.0,3.5684,INLAND,78700.0
11899,-122.44,37.8,52.0,1724.0,412.0,540.0,319.0,4.2857,NEAR BAY,500001.0
11900,-121.61,36.68,37.0,3149.0,833.0,3456.0,788.0,2.8542,<1H OCEAN,127600.0
11901,-118.31,34.05,38.0,1864.0,515.0,1768.0,439.0,1.9336,<1H OCEAN,190600.0
11902,-119.7,34.43,37.0,1462.0,306.0,678.0,322.0,5.1545,<1H OCEAN,418400.0
11903,-118.0,33.81,17.0,1530.0,404.0,883.0,344.0,2.8835,<1H OCEAN,196500.0
11904,-118.43,34.3,37.0,1394.0,313.0,1111.0,327.0,3.6023,<1H OCEAN,161800.0
11905,-118.14,34.02,42.0,1384.0,458.0,1825.0,455.0,1.4178,<1H OCEAN,145500.0
11906,-122.42,37.6,34.0,3562.0,565.0,1542.0,563.0,5.8783,NEAR OCEAN,405100.0
11907,-119.83,36.75,33.0,662.0,183.0,607.0,181.0,1.3929,INLAND,55600.0
11908,-117.41,34.0,26.0,2372.0,621.0,1647.0,612.0,1.4719,INLAND,88600.0
11909,-122.04,37.54,26.0,2145.0,369.0,1285.0,377.0,4.9464,NEAR BAY,223800.0
11910,-117.93,34.05,32.0,3055.0,623.0,1902.0,565.0,4.2926,<1H OCEAN,190700.0
11911,-117.23,32.72,43.0,952.0,209.0,392.0,210.0,2.1635,NEAR OCEAN,244200.0
11912,-117.89,33.99,22.0,3272.0,618.0,1784.0,591.0,4.0324,<1H OCEAN,211300.0
11913,-121.28,37.95,49.0,1200.0,364.0,1448.0,318.0,1.1094,INLAND,52500.0
11914,-119.04,35.42,47.0,1691.0,402.0,913.0,358.0,1.8403,INLAND,54700.0
11915,-117.26,34.13,39.0,3521.0,747.0,2256.0,721.0,2.1375,INLAND,87500.0
11916,-117.98,34.04,34.0,2547.0,537.0,2108.0,498.0,3.4722,<1H OCEAN,154600.0
11917,-121.06,39.25,17.0,3127.0,539.0,1390.0,520.0,3.9537,INLAND,172800.0
11918,-117.9,33.85,31.0,3413.0,764.0,2326.0,728.0,4.325,<1H OCEAN,187100.0
11919,-122.64,41.73,36.0,3319.0,664.0,1492.0,631.0,1.8694,INLAND,71200.0
11920,-122.45,37.74,46.0,6429.0,1093.0,2535.0,1109.0,5.0887,NEAR BAY,335100.0
11921,-118.48,34.21,25.0,2879.0,723.0,2077.0,649.0,3.3864,<1H OCEAN,197400.0
11922,-118.61,34.2,16.0,1718.0,467.0,896.0,475.0,3.6296,<1H OCEAN,160900.0
11923,-122.2,37.35,17.0,3095.0,442.0,1173.0,424.0,13.2986,NEAR BAY,500001.0
11924,-117.97,33.74,16.0,1735.0,380.0,784.0,360.0,4.2566,<1H OCEAN,139200.0
11925,-120.98,37.67,13.0,1221.0,260.0,682.0,275.0,3.65,INLAND,155500.0
11926,-117.92,33.79,35.0,1785.0,288.0,1033.0,297.0,4.5739,<1H OCEAN,190500.0
11927,-119.48,35.17,36.0,116.0,20.0,39.0,18.0,3.125,INLAND,37500.0
11928,-120.11,39.21,18.0,2245.0,392.0,421.0,162.0,4.5795,INLAND,158300.0
11929,-122.27,37.77,52.0,2252.0,388.0,1033.0,434.0,5.5337,NEAR BAY,372000.0
11930,-122.02,38.27,20.0,2237.0,464.0,1169.0,425.0,3.2115,INLAND,99100.0
11931,-117.05,33.02,18.0,917.0,121.0,388.0,131.0,6.3517,<1H OCEAN,260100.0
11932,-118.19,33.87,42.0,1213.0,269.0,628.0,229.0,3.6987,<1H OCEAN,152100.0
11933,-122.4,37.61,35.0,2084.0,549.0,1077.0,545.0,3.1628,NEAR OCEAN,318400.0
11934,-117.06,33.01,24.0,2618.0,485.0,726.0,443.0,3.5192,<1H OCEAN,159100.0
11935,-122.15,37.7,36.0,1464.0,244.0,672.0,261.0,3.5547,NEAR BAY,194700.0
11936,-121.78,37.31,25.0,2093.0,297.0,983.0,338.0,6.4664,<1H OCEAN,271500.0
11937,-117.34,33.96,15.0,6437.0,1298.0,2805.0,1205.0,4.1883,INLAND,184500.0
11938,-121.84,39.76,14.0,2351.0,620.0,1215.0,548.0,2.3155,INLAND,102300.0
11939,-119.17,34.16,17.0,5276.0,1020.0,4066.0,984.0,4.5828,NEAR OCEAN,205400.0
11940,-122.73,38.4,30.0,3689.0,746.0,2250.0,697.0,2.975,<1H OCEAN,157300.0
11941,-118.17,34.04,45.0,911.0,238.0,1005.0,229.0,2.8167,<1H OCEAN,114000.0
11942,-121.49,38.49,26.0,4629.0,832.0,2902.0,816.0,2.735,INLAND,74600.0
11943,-121.09,39.22,25.0,2200.0,439.0,1045.0,419.0,2.6042,INLAND,116700.0
11944,-117.23,33.16,2.0,4624.0,946.0,2091.0,808.0,3.6736,NEAR OCEAN,214500.0
11945,-118.49,34.26,25.0,8389.0,1872.0,4483.0,1747.0,3.5497,<1H OCEAN,261300.0
11946,-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,NEAR BAY,139400.0
11947,-118.13,33.86,45.0,1866.0,343.0,919.0,344.0,3.5833,<1H OCEAN,200200.0
11948,-121.96,37.27,31.0,3347.0,589.0,1566.0,597.0,5.5151,<1H OCEAN,286800.0
11949,-121.27,37.95,43.0,557.0,165.0,573.0,144.0,1.7212,INLAND,59000.0
11950,-118.17,33.77,12.0,4409.0,1401.0,3068.0,1262.0,2.2808,NEAR OCEAN,154700.0
11951,-121.33,38.0,14.0,3731.0,772.0,1679.0,750.0,3.1369,INLAND,119600.0
11952,-122.07,37.39,37.0,1169.0,239.0,589.0,249.0,5.0131,NEAR BAY,330300.0
11953,-122.4,37.68,36.0,3595.0,815.0,1649.0,755.0,3.3816,NEAR BAY,253400.0
11954,-117.89,33.72,23.0,2305.0,538.0,2493.0,502.0,3.6618,<1H OCEAN,183500.0
11955,-118.99,34.23,9.0,10618.0,1617.0,4830.0,1606.0,6.6246,<1H OCEAN,284200.0
11956,-119.99,37.51,14.0,2878.0,617.0,1011.0,509.0,1.3980000000000001,INLAND,103800.0
11957,-121.79,36.64,11.0,32627.0,6445.0,28566.0,6082.0,2.3087,<1H OCEAN,118800.0
11958,-117.27,34.09,36.0,848.0,186.0,737.0,169.0,0.9838,INLAND,79300.0
11959,-118.42,34.26,26.0,1788.0,521.0,2582.0,484.0,2.1062,<1H OCEAN,136400.0
11960,-117.96,33.7,23.0,2622.0,445.0,1103.0,407.0,4.725,<1H OCEAN,289600.0
11961,-117.26,34.11,33.0,1210.0,288.0,850.0,238.0,1.2171,INLAND,59300.0
11962,-118.13,33.94,34.0,522.0,138.0,373.0,139.0,3.5481,<1H OCEAN,265000.0
11963,-117.03,32.73,32.0,1750.0,333.0,997.0,335.0,3.4784,NEAR OCEAN,154400.0
11964,-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,NEAR BAY,218800.0
11965,-118.13,33.87,20.0,3638.0,868.0,2326.0,822.0,3.3304,<1H OCEAN,194600.0
11966,-119.08,35.34,18.0,4070.0,512.0,1580.0,540.0,10.5941,INLAND,245800.0
11967,-118.32,34.17,40.0,1868.0,356.0,799.0,403.0,2.9306,<1H OCEAN,279300.0
11968,-122.09,37.68,41.0,1382.0,353.0,704.0,314.0,3.5114,NEAR BAY,197500.0
11969,-119.2,34.19,19.0,9503.0,1769.0,6370.0,1718.0,5.0016,NEAR OCEAN,218500.0
11970,-118.44,34.24,35.0,2344.0,435.0,1531.0,399.0,3.725,<1H OCEAN,178200.0
11971,-117.9,33.74,24.0,1435.0,494.0,3171.0,504.0,3.0833,<1H OCEAN,151700.0
11972,-120.3,38.9,11.0,1961.0,435.0,113.0,53.0,0.9227,INLAND,95500.0
11973,-118.32,33.82,22.0,2508.0,402.0,1254.0,395.0,7.0935,<1H OCEAN,379500.0
11974,-121.75,36.76,32.0,1740.0,399.0,1563.0,389.0,2.7694,<1H OCEAN,132400.0
11975,-118.36,34.07,52.0,2046.0,451.0,944.0,435.0,3.4265,<1H OCEAN,456900.0
11976,-117.05,32.95,17.0,4814.0,1091.0,3013.0,1078.0,3.2369,<1H OCEAN,167800.0
11977,-116.92,33.63,18.0,397.0,89.0,239.0,80.0,2.8125,INLAND,143800.0
11978,-118.2,33.85,46.0,1854.0,462.0,1360.0,429.0,2.4844,<1H OCEAN,158200.0
11979,-118.26,34.07,30.0,929.0,238.0,763.0,214.0,2.5227,<1H OCEAN,187500.0
11980,-122.42,37.72,42.0,4219.0,1125.0,3549.0,993.0,1.2387,NEAR BAY,212800.0
11981,-117.8,33.74,33.0,2890.0,453.0,1300.0,452.0,6.5616,<1H OCEAN,290200.0
11982,-121.2,37.8,37.0,311.0,61.0,171.0,54.0,4.0972,INLAND,101800.0
11983,-118.37,34.08,52.0,2946.0,695.0,1258.0,650.0,3.9783,<1H OCEAN,374100.0
11984,-117.42,34.13,4.0,11587.0,1796.0,5804.0,1705.0,4.8283,INLAND,141900.0
11985,-118.87,34.21,26.0,4439.0,616.0,1881.0,592.0,6.2935,<1H OCEAN,258000.0
11986,-121.79,36.85,28.0,1049.0,235.0,705.0,208.0,2.7321,NEAR OCEAN,150000.0
